wavelength_nm,intensity
300.0,63.57670549877251
300.25,48.05499083859321
300.5,69.6732682839491
300.75,61.13419975563122
301.0,62.62190867094871
301.25,79.43109776816631
301.5,77.99194775967692
301.75,71.4244507796754
302.0,69.79549067169057
302.25,68.97194434988803
302.5,63.03771056828137
302.75,67.18588674917356
303.0,82.45925975521283
303.25,60.71737241613221
303.5,62.36074818758621
303.75,68.76133662943487
304.0,74.42799901568104
304.25,73.95018287940373
304.5,59.909193616325936
304.75,66.40385978376271
305.0,65.33485389206247
305.25,57.77650673236833
305.5,67.96180656654784
305.75,63.59664457420597
306.0,74.48124962959359
306.25,70.68359533461366
306.5,78.04759840076544
306.75,439.54172753496584
307.0,163.13994943945437
307.25,63.03254583800826
307.5,333.25915049376374
307.75,207.33736923903422
308.0,64.00946644776742
308.25,53.83840967728513
308.5,107.6321217920412
308.75,356.2412509471998
309.0,88.05100593604702
309.25,58.89649361511643
309.5,64.31069034713299
309.75,64.5042062683735
310.0,56.09737375759234
310.25,70.15689872187554
310.5,66.62060061620416
310.75,69.17283785920206
311.0,84.4047947649093
311.25,64.89877684029891
311.5,73.13270551944073
311.75,73.43325587172531
312.0,61.98463118208372
312.25,62.3104266368748
312.5,79.01844650161769
312.75,72.45522056834467
313.0,67.99202392251055
313.25,58.35635453747392
313.5,73.72323614223008
313.75,70.94393421319336
314.0,83.92310759503809
314.25,78.28374455220768
314.5,73.05919756106773
314.75,68.87835518801104
315.0,67.26570764985019
315.25,62.48874274292112
315.5,69.16141090862243
315.75,68.65025425690165
316.0,71.8114162361597
316.25,75.18181307421523
316.5,69.14914909798092
316.75,62.490557850883796
317.0,72.98334355764949
317.25,78.77250590479376
317.5,60.19441731507455
317.75,69.94410656593365
318.0,70.9339971837708
318.25,70.83452448831488
318.5,70.58173348650487
318.75,65.9420896814062
319.0,65.85001749050453
319.25,79.75270649375756
319.5,80.09930161504958
319.75,55.72171028069371
320.0,46.882558289326155
320.25,70.01842430511614
320.5,61.361809083282196
320.75,62.58234656468302
321.0,54.201198539565176
321.25,69.34010815038646
321.5,66.16147707127593
321.75,62.38634919869561
322.0,73.56632151845182
322.25,85.48537968612149
322.5,78.03937223661603
322.75,75.69677906330682
323.0,63.365582381359246
323.25,71.68422026923595
323.5,66.2682278494016
323.75,75.55749786992483
324.0,71.08503132692803
324.25,66.2864421334003
324.5,70.85397477858733
324.75,60.975725860474846
325.0,72.71619002045946
325.25,78.24837820189492
325.5,63.74631817503322
325.75,70.8779475625253
326.0,53.60704906475023
326.25,73.83995744907868
326.5,73.37899780344034
326.75,58.62387773588093
327.0,80.11287822459023
327.25,67.44870273768173
327.5,53.116570805322766
327.75,55.92718041119406
328.0,73.36728648608265
328.25,64.45680588677587
328.5,75.15359990216331
328.75,54.531462042788796
329.0,65.81670092301323
329.25,74.18291834863304
329.5,61.32442652711517
329.75,71.88458290623431
330.0,63.810960334856084
330.25,69.28340879213172
330.5,69.12107346702439
330.75,83.9736737917355
331.0,57.00070901948848
331.25,72.68759101364441
331.5,76.8362093360783
331.75,57.90826900027665
332.0,67.28530785107282
332.25,84.60846901640737
332.5,74.82948281115438
332.75,43.62360284025817
333.0,64.83883902040515
333.25,53.403382949253654
333.5,69.05726651715634
333.75,61.06823889991195
334.0,62.35436375962866
334.25,60.225155169970265
334.5,69.02669555522192
334.75,63.12645367510509
335.0,59.73133051788798
335.25,65.0063431113424
335.5,69.94105161631458
335.75,60.141710610464926
336.0,75.43805622811684
336.25,53.91283805053489
336.5,69.99735504752323
336.75,63.840851467072554
337.0,399.5092217448419
337.25,171.8130295792261
337.5,61.7257773635676
337.75,56.46588264922224
338.0,82.34149150235426
338.25,71.72208633872498
338.5,58.50557052525589
338.75,64.34053703589831
339.0,59.522972438943846
339.25,78.81738582426797
339.5,70.24459411235699
339.75,51.185143735748056
340.0,68.65747951668271
340.25,74.15650483521637
340.5,67.0740078915426
340.75,70.75556568211229
341.0,66.23715202753743
341.25,68.73421130921777
341.5,68.78279052787398
341.75,61.64660342780271
342.0,69.8672587416852
342.25,68.46732986774346
342.5,66.90248052727273
342.75,61.90573326196485
343.0,59.356221236511374
343.25,69.17143547715557
343.5,73.69639175075639
343.75,48.50530104906696
344.0,63.157893674363294
344.25,77.8611080525151
344.5,74.47547224893827
344.75,61.836504616917765
345.0,77.91128339158435
345.25,59.74775685957599
345.5,61.302773133543596
345.75,82.5431047058005
346.0,64.09393003631544
346.25,65.82549534221693
346.5,54.70460522356351
346.75,59.69443940496612
347.0,58.43424859875141
347.25,66.52879448030038
347.5,53.35474937930652
347.75,75.91231855785902
348.0,64.90420634054092
348.25,62.981933096902054
348.5,62.78554111622002
348.75,73.52628696424952
349.0,79.6964703133531
349.25,64.62135279726755
349.5,80.36832289112566
349.75,80.37126973542048
350.0,78.30744182600898
350.25,70.219198359673
350.5,56.33133564637423
350.75,73.19022023820835
351.0,64.79249769820025
351.25,69.51206564671702
351.5,53.364511490749734
351.75,65.85537960725529
352.0,69.89708474410766
352.25,60.817576595975076
352.5,70.42293727017875
352.75,81.1860895657263
353.0,69.98775282430539
353.25,62.889493201700624
353.5,86.80735667617755
353.75,51.519629425422735
354.0,61.1503284084077
354.25,71.51404599627072
354.5,63.7629420216836
354.75,50.53948585230041
355.0,70.44914513979943
355.25,74.92474999476322
355.5,62.29655562448331
355.75,79.93159662168972
356.0,72.43633940388814
356.25,77.857899788238
356.5,56.71848325539941
356.75,68.61361717170722
357.0,81.12582620575905
357.25,84.40158210037416
357.5,103.46594377393657
357.75,397.97050922716835
358.0,70.98561212255402
358.25,63.938341945698674
358.5,77.417119615814
358.75,63.47307005586845
359.0,69.88655725350326
359.25,52.87048685844407
359.5,57.261800083673606
359.75,82.88907687297932
360.0,69.51475717403885
360.25,70.76697300645166
360.5,52.00432653568615
360.75,68.89563420120692
361.0,85.33716053554636
361.25,57.55822692332229
361.5,50.716447978886094
361.75,68.02976156554364
362.0,65.18038517173035
362.25,67.71861302794517
362.5,59.58589004623176
362.75,58.84224941781578
363.0,59.82032466593954
363.25,74.49717246552102
363.5,69.16238591289515
363.75,75.98575702827256
364.0,61.18170530550357
364.25,74.24749683821685
364.5,66.22034739144769
364.75,70.40519560087392
365.0,77.03474077094421
365.25,70.03944820235945
365.5,67.07172812086816
365.75,56.848307455642946
366.0,70.38692358878629
366.25,76.05034845637952
366.5,65.0177630156745
366.75,69.47639356762825
367.0,56.206062111428665
367.25,59.63053405408063
367.5,73.25990839457887
367.75,80.28079698204043
368.0,67.75119056927534
368.25,57.133917299218055
368.5,67.28056149170028
368.75,58.04838706938994
369.0,68.17185826595359
369.25,85.48458359068798
369.5,72.74488778934023
369.75,69.24721791121539
370.0,78.59884360868823
370.25,67.5395228677927
370.5,73.15479664991345
370.75,72.15843004935657
371.0,74.12039411217175
371.25,59.145061231624446
371.5,76.27192443163634
371.75,77.65709123599935
372.0,52.8856725165999
372.25,49.541448585559934
372.5,63.82997052024558
372.75,82.5921016544487
373.0,71.09323139248656
373.25,76.29285058659664
373.5,75.35671813391704
373.75,78.01803307524462
374.0,66.07331060695368
374.25,66.52161138893942
374.5,74.11110497351183
374.75,75.97619334684012
375.0,75.74642955539537
375.25,73.94075941182876
375.5,67.50304454766074
375.75,80.03273080825909
376.0,75.09397700263756
376.25,79.78723026536782
376.5,51.48325141875419
376.75,79.43990129867761
377.0,52.356518923418776
377.25,73.24173691629127
377.5,66.38995990630795
377.75,72.60545165842727
378.0,67.94892585625594
378.25,69.290477806558
378.5,73.28913404172376
378.75,74.537356514949
379.0,65.55867402332157
379.25,51.96001207393725
379.5,65.78079852370892
379.75,76.22922513237623
380.0,65.35777892444779
380.25,82.68865292900936
380.5,330.17251479028295
380.75,71.95663571769255
381.0,81.36239872226581
381.25,85.26394702997354
381.5,71.41470023702618
381.75,71.8677599316494
382.0,79.86511582812724
382.25,61.86858291461395
382.5,65.49660912068912
382.75,81.35478680410189
383.0,79.5668976066677
383.25,68.59818456852506
383.5,66.39416775495798
383.75,75.33717410345314
384.0,61.489389021653636
384.25,68.70293523438403
384.5,70.84887695083167
384.75,53.26780633656378
385.0,77.42351351524502
385.25,78.83529819875443
385.5,81.26330437309021
385.75,61.49752722243654
386.0,62.746395663330645
386.25,66.49225922143752
386.5,62.65225647483585
386.75,89.27013149589725
387.0,65.31880179252836
387.25,70.60744944818721
387.5,74.7556566554123
387.75,76.76962588259863
388.0,84.68371308236719
388.25,64.609109526027
388.5,80.2371046050709
388.75,74.48606337751241
389.0,64.0550458753332
389.25,74.57031303829507
389.5,62.2995255512111
389.75,86.29946133998331
390.0,67.69488314671999
390.25,81.49756243357284
390.5,83.86820644917714
390.75,68.68320731531318
391.0,66.50274452520024
391.25,146.58327833773023
391.5,274.8793187476126
391.75,80.88039285885921
392.0,75.15209637670146
392.25,67.73497175847407
392.5,68.38563026432713
392.75,79.62125925364187
393.0,62.383862107535144
393.25,87.34547321996342
393.5,67.72670466189525
393.75,72.43874405381344
394.0,66.68191033650564
394.25,86.96736812224022
394.5,80.64051062241946
394.75,84.4740761121256
395.0,79.35250832930909
395.25,74.90692327852
395.5,87.70410427943276
395.75,79.54261923460346
396.0,77.76197603601327
396.25,78.90965649951508
396.5,80.20838988048855
396.75,76.60032124159363
397.0,73.08737421655532
397.25,61.74814497417952
397.5,90.86748499654796
397.75,64.15370185207529
398.0,57.38644408471699
398.25,68.88909265499208
398.5,90.00192683940475
398.75,84.34873704099739
399.0,69.86447049355492
399.25,76.79802638472785
399.5,74.52422645838459
399.75,58.92469310948486
400.0,72.11138958548221
400.25,77.13251604434113
400.5,84.17757342080861
400.75,65.2726074603743
401.0,56.89442003939173
401.25,62.35654325722378
401.5,77.58422306784898
401.75,75.61831750466888
402.0,76.1955054087896
402.25,76.21133001349718
402.5,72.13328979463009
402.75,64.18611414552444
403.0,78.73046400292243
403.25,78.2222209515025
403.5,79.77490996381023
403.75,85.1394793651233
404.0,65.32044169700083
404.25,56.55710612639429
404.5,61.02156205981552
404.75,92.36872029592082
405.0,68.01582844643109
405.25,78.52929984128968
405.5,75.24395282253782
405.75,81.21010647651995
406.0,101.07346366749252
406.25,71.30854788116851
406.5,74.1021339348286
406.75,70.7100181681674
407.0,77.4676683020919
407.25,79.68928003110214
407.5,67.7982769526949
407.75,86.10660363519182
408.0,84.76459646560073
408.25,79.17820188903022
408.5,74.75957770754503
408.75,73.76740294950737
409.0,62.53804160321988
409.25,80.94984252275955
409.5,67.92961608216636
409.75,71.73145143656524
410.0,83.73557932250755
410.25,68.4310609689708
410.5,71.63139223787611
410.75,82.68794112964044
411.0,90.69865079440314
411.25,70.34204646593003
411.5,84.71060650111974
411.75,70.66766520225275
412.0,79.02294243660438
412.25,79.80979559286068
412.5,66.84841064108033
412.75,84.17371962539342
413.0,90.38261656024007
413.25,76.42273406128453
413.5,78.17918809350435
413.75,66.66250401340416
414.0,90.3572620596421
414.25,76.57604076369138
414.5,65.87752853960559
414.75,82.21860709649381
415.0,64.42668829958497
415.25,70.64191437504475
415.5,59.09605745048869
415.75,87.16598553824957
416.0,93.85853624898493
416.25,71.11236021949134
416.5,70.97505011793491
416.75,71.59569068324366
417.0,71.70669530426274
417.25,80.67424469796859
417.5,87.92211905688367
417.75,68.20565420987447
418.0,79.8011684205095
418.25,61.868779840829404
418.5,88.49111885302395
418.75,75.60557149635473
419.0,70.72149064622829
419.25,88.5809098962884
419.5,75.4960006323655
419.75,87.31279139170636
420.0,84.95726111174336
420.25,89.62821849422431
420.5,69.98087912888347
420.75,76.84460851737033
421.0,79.34619452571579
421.25,74.85725677728801
421.5,88.59862776504457
421.75,70.71081665445351
422.0,84.45071536987012
422.25,87.34366456111809
422.5,60.81988576137037
422.75,68.69622921139403
423.0,69.22978521762106
423.25,72.09570613732471
423.5,79.593867039073
423.75,75.08599620020246
424.0,77.11261294483016
424.25,72.81193988583121
424.5,75.83630347789929
424.75,80.3709329546916
425.0,82.46321059821616
425.25,70.25339410011745
425.5,75.59602652411488
425.75,70.4174176529383
426.0,75.0865901954984
426.25,65.03231260663664
426.5,84.15439935290713
426.75,81.89294014329677
427.0,75.54327283944367
427.25,71.05252676566151
427.5,72.87453733685388
427.75,71.20344128624444
428.0,64.17917114159474
428.25,89.59414862076544
428.5,102.84698301096284
428.75,66.69373469638914
429.0,67.19372878543987
429.25,81.15537240626591
429.5,81.37276849292448
429.75,63.94011196455178
430.0,61.15715608683959
430.25,80.86098255047052
430.5,60.58881863452264
430.75,87.90386287764262
431.0,72.555540762136
431.25,77.19844450908107
431.5,76.48613860223885
431.75,72.03179342411359
432.0,75.3677029092706
432.25,74.10276490469865
432.5,86.45248858912208
432.75,75.75810260516062
433.0,76.23160374843751
433.25,72.24843372195856
433.5,71.40366326553914
433.75,70.57955013644394
434.0,76.54955526515143
434.25,91.15542015191366
434.5,85.37703686945648
434.75,78.34045305190322
435.0,89.7922136474704
435.25,84.54548301446412
435.5,78.08573861525119
435.75,75.10386937399186
436.0,67.63284166557216
436.25,78.39234454613661
436.5,73.86923553624612
436.75,63.706737121519936
437.0,66.10183765316049
437.25,91.86062653290867
437.5,78.07518369639585
437.75,80.33413895550166
438.0,77.9413526136538
438.25,72.6144720348861
438.5,80.01201104973218
438.75,84.97889772893109
439.0,73.82952487864125
439.25,80.38700793395111
439.5,84.47957872755043
439.75,72.40129424355862
440.0,77.6109769490107
440.25,70.32534435850796
440.5,81.05531078227588
440.75,73.26610151102219
441.0,85.37655367600009
441.25,70.08027578445557
441.5,89.69236325128199
441.75,73.68175732035252
442.0,69.4319575860356
442.25,68.90804591684258
442.5,81.42658297918652
442.75,69.26069916218245
443.0,90.53224977421229
443.25,86.34081499310457
443.5,80.21114025758597
443.75,64.67279780122632
444.0,75.84329578441434
444.25,70.21031669240097
444.5,61.512225515016624
444.75,79.38849537284955
445.0,93.5845128584453
445.25,71.66861288411535
445.5,82.41258949679843
445.75,86.19364646663942
446.0,68.21804362385583
446.25,73.16853242174042
446.5,78.01712265657821
446.75,79.62979036057024
447.0,66.67052191286813
447.25,77.54842166475923
447.5,74.94147024448687
447.75,83.39128776893291
448.0,62.98219909232105
448.25,71.22904989293205
448.5,71.69588375484945
448.75,73.17015235210414
449.0,81.46443308483187
449.25,70.63870895891577
449.5,97.54943806052648
449.75,69.96858569194046
450.0,82.32576329459025
450.25,83.7439052345851
450.5,83.28209692871607
450.75,73.91053120066742
451.0,68.88572431432402
451.25,73.46060095033383
451.5,80.80534831443957
451.75,76.42844640404951
452.0,80.09271628728548
452.25,80.01247236587704
452.5,68.3224821457382
452.75,67.89066776672178
453.0,86.87901411027784
453.25,71.43857959474872
453.5,62.629218823361555
453.75,90.15676796853153
454.0,68.58990004249324
454.25,67.76470616237135
454.5,82.95210040845528
454.75,66.13590778755832
455.0,68.19940473337593
455.25,83.52710196803103
455.5,68.56014189024353
455.75,95.16066948608785
456.0,75.85205547632009
456.25,96.52228006254967
456.5,76.05723902592258
456.75,75.44136254555866
457.0,69.8438449338176
457.25,73.16919212566232
457.5,70.91720949600173
457.75,74.7118187494627
458.0,81.04887651685574
458.25,64.67986607064371
458.5,67.48124625632731
458.75,58.05081671364559
459.0,86.80634837970825
459.25,74.15201098238201
459.5,74.61347041433993
459.75,74.23284857865653
460.0,82.7073508898429
460.25,77.21406987430046
460.5,81.42082317786446
460.75,73.25422992504645
461.0,73.59791258878577
461.25,74.09596115097612
461.5,59.6145138534903
